Hour,Apparent,Temperature
9,16.06666667,16.06666667
10,17.24444444,17.24444444
11,18.87222222,18.87222222
12,20.02222222,20.02222222
13,20.09444444,20.09444444
14,21.13333333,21.13333333
15,20.02222222,20.02222222
16,19.02777778,19.02777778
17,20.05,20.05
18,17.89444444,17.89444444
19,17.71111111,17.71111111
20,15.34444444,15.34444444
21,14.98333333,14.98333333
22,14.35555556,14.35555556
23,13.34444444,13.34444444
0,6.177777778,6.177777778
1,1.466666667,4.65
2,4.3,7.072222222
3,0.55,3.466666667
4,0.616666667,4
5,0.516666667,2.388888889
6,-0.333333333,2.422222222
7,0.911111111,3.977777778
8,3.4,6.05
9,5.122222222,7.244444444
10,5.294444444,7.8
11,7.322222222,9.194444444
12,10.02222222,10.02222222
13,10.16111111,10.16111111
14,12.26666667,12.26666667
15,12.26666667,12.26666667
16,13.81666667,13.81666667
17,12.93888889,12.93888889
18,12.75555556,12.75555556
19,10.98888889,10.98888889
20,6.177777778,8.266666667
21,5.872222222,7.861111111
22,4.583333333,7.188888889
23,4.855555556,7.4
0,11.71666667,11.71666667
1,12.2,12.2
2,12.57222222,12.57222222
3,11.04444444,11.04444444
4,11.02222222,11.02222222
5,10.62777778,10.62777778
6,11.02222222,11.02222222
7,11.04444444,11.04444444
8,12.75555556,12.75555556
9,14.91111111,14.91111111
10,15.00555556,15.00555556
11,17.08888889,17.08888889
12,17.76111111,17.76111111
13,16.10555556,16.10555556
14,17.71111111,17.71111111
15,18.88888889,18.88888889
16,17.84444444,17.84444444
17,18.83333333,18.83333333
18,18.83888889,18.83888889
19,16.25,16.25
20,15.35555556,15.35555556
21,14.00555556,14.00555556
22,13.96111111,13.96111111
23,13.90555556,13.90555556
0,5.072222222,7.194444444
1,4.777777778,7.677777778
2,5.127777778,7.638888889
3,3.961111111,7.005555556
4,3.261111111,6.477777778
5,1.45,4.627777778
6,-0.477777778,2.844444444
7,1.177777778,3.961111111
8,4.65,7.055555556
9,7.311111111,9.961111111
10,11.05,11.05
11,12.28888889,12.28888889
12,12.8,12.8
13,12.33333333,12.33333333
14,12.44444444,12.44444444
15,12.31111111,12.31111111
16,12.28888889,12.28888889
17,12.73333333,12.73333333
18,11.2,11.2
19,10.11111111,10.11111111
20,10.11111111,10.11111111
21,7.716666667,9.994444444
22,7.288888889,9.394444444
23,6.727777778,8.944444444
0,6.044444444,8.355555556
1,6.605555556,8.816666667
2,4.744444444,6.894444444
3,4.627777778,7.222222222
4,5.077777778,7.2
5,4.833333333,7.666666667
6,4.755555556,7.638888889
7,4.738888889,7.127777778
8,4.733333333,7.177777778
9,5.438888889,7.688888889
10,5.227777778,7.711111111
11,5.538888889,7.855555556
12,6.627777778,8.822222222
13,6.688888889,8.866666667
14,6.711111111,8.955555556
15,6.75,8.905555556
16,6.4,8.927777778
17,6.572222222,8.1
18,7.866666667,7.866666667
19,7.822222222,7.822222222
20,7.455555556,7.455555556
21,7.244444444,7.244444444
22,7.172222222,7.172222222
23,6.761111111,6.761111111
0,5.016666667,6.133333333
1,6.133333333,6.133333333
2,3.805555556,4.85
3,5.6,5.6
4,6.088888889,6.088888889
5,6.2,6.2
6,5.955555556,5.955555556
7,7,7
8,7.061111111,7.061111111
9,8.711111111,8.711111111
10,8.872222222,8.872222222
11,11.12222222,11.12222222
12,10.71111111,10.71111111
13,11.2,11.2
14,12.27222222,12.27222222
15,12.86111111,12.86111111
16,12.88888889,12.88888889
17,12.92222222,12.92222222
18,12.35555556,12.35555556
19,10.17777778,10.17777778
20,6.533333333,8.161111111
21,5.538888889,7.755555556
22,5.794444444,7.777777778
23,3.988888889,6.2
0,2.477777778,4.994444444
1,2.911111111,4.422222222
2,1.755555556,4.655555556
3,1.638888889,3.355555556
4,-0.072222222,2.872222222
5,1.294444444,4.044444444
6,0.7,4.027777778
7,2.866666667,6.133333333
8,2.605555556,6.316666667
9,5.777777778,8.983333333
10,12.8,12.8
11,16.00555556,16.00555556
12,17.26666667,17.26666667
13,18.86666667,18.86666667
14,19.71666667,19.71666667
15,18.92777778,18.92777778
16,18.82777778,18.82777778
17,20.74444444,20.74444444
18,18.57222222,18.57222222
19,14.60555556,14.60555556
20,11.39444444,11.39444444
21,5.338888889,8.794444444
22,4,8.1
23,2.827777778,7.022222222
0,0.772222222,5.438888889
1,0.705555556,4.422222222
2,9.355555556,9.355555556
3,1.733333333,4.383333333
4,0.344444444,2.872222222
5,3.177777778,4.461111111
6,2.316666667,3.894444444
7,4.911111111,4.911111111
8,6.005555556,6.005555556
9,7.733333333,7.733333333
10,7.088888889,8.816666667
11,10.13888889,10.13888889
12,11.12777778,11.12777778
13,12.75,12.75
14,13.88888889,13.88888889
15,13.72222222,13.72222222
16,13.72222222,13.72222222
17,13.01666667,13.01666667
18,11.08333333,11.08333333
19,11.06111111,11.06111111
20,11.12222222,11.12222222
21,10.94444444,10.94444444
22,10.92222222,10.92222222
23,11.06111111,11.06111111
0,10.9,10.9
1,10.87777778,10.87777778
2,11.57222222,11.57222222
3,8.488888889,9.233333333
4,8.727777778,8.727777778
5,8.361111111,9.016666667
6,8.7,8.7
7,9.772222222,9.772222222
8,10.06111111,10.06111111
9,12.08333333,12.08333333
10,13.82222222,13.82222222
11,16.96111111,16.96111111
12,18.77222222,18.77222222
13,18.81666667,18.81666667
14,18.78333333,18.78333333
15,19.00555556,19.00555556
16,18.98333333,18.98333333
17,18.11111111,18.11111111
18,17.82222222,17.82222222
19,15.15555556,15.15555556
20,14.20555556,14.20555556
21,12.82222222,12.82222222
22,12.77777778,12.77777778
23,12.27777778,12.27777778
0,20.92777778,20.92777778
1,20.85555556,20.85555556
2,20.72777778,20.72777778
3,20.83333333,20.83333333
4,18.26111111,18.26111111
5,17.36666667,17.36666667
6,17.66111111,17.66111111
7,20.88333333,20.88333333
8,23.56111111,23.56111111
9,24.90555556,24.90555556
10,27.68888889,27.15
11,28.70555556,28.66666667
12,29.35555556,29.95
13,30.37777778,31.06111111
14,30.14444444,31.00555556
15,31.45,32.2
16,31.07777778,32.2
17,31.02222222,32.03333333
18,31.15,32.15
19,29.41111111,29.92777778
20,27.75,27.73888889
21,27.23333333,26.87777778
22,26.27777778,26.27777778
23,24.93333333,24.93333333
0,15.11666667,15.11666667
1,14.00555556,14.00555556
2,11.93888889,11.93888889
3,13.93888889,13.93888889
4,12.85,12.85
5,13.32777778,13.32777778
6,12.77777778,12.77777778
7,14.96111111,14.96111111
8,16.97222222,16.97222222
9,18.93888889,18.93888889
10,22.11111111,22.11111111
11,22.53333333,22.53333333
12,23.82222222,23.82222222
13,22.85,22.85
14,23.80555556,23.80555556
15,23.98333333,23.98333333
16,25,25
17,25.8,25.8
18,24.97777778,24.97777778
19,23.83888889,23.83888889
20,19.4,19.4
21,17.22222222,17.22222222
22,16.57777778,16.57777778
23,15.18888889,15.18888889
0,14.35555556,14.35555556
1,12.75555556,12.75555556
2,15.53333333,15.53333333
3,11.16111111,11.16111111
4,10.57777778,10.57777778
5,10.73333333,10.73333333
6,11.11666667,11.11666667
7,14.92222222,14.92222222
8,19.57777778,19.57777778
9,23.76111111,23.76111111
10,23.82777778,23.82777778
11,24.86111111,24.86111111
12,26.11666667,26.11666667
13,26.23333333,26.23333333
14,26.9,27.52777778
15,27.03888889,27.82777778
16,27.07777778,27.9
17,27.02777778,27.85555556
18,27.00555556,27.80555556
19,26.61111111,27.15
20,23.86111111,23.86111111
21,20.9,20.9
22,18.26666667,18.26666667
23,17.79444444,17.79444444
0,19.1,19.1
1,17.08888889,17.08888889
2,19.96666667,19.96666667
3,13.33333333,13.33333333
4,13.84444444,13.84444444
5,12.61111111,12.61111111
6,14.72777778,14.72777778
7,17.53333333,17.53333333
8,20.79444444,20.79444444
9,24.8,24.8
10,27.13333333,27.06666667
11,28.07222222,28.57222222
12,29.12222222,29.91111111
13,30.06111111,30.99444444
14,30.68333333,32.36666667
15,31.07222222,32.71111111
16,31.15555556,32.78333333
17,30.86111111,32.61666667
18,30.63333333,32.2
19,28.72222222,30.02222222
20,25.47222222,25.47222222
21,24.00555556,24.00555556
22,22.77777778,22.77777778
23,22.38333333,22.38333333
0,21,21
1,21.46666667,21.46666667
2,22.76666667,22.76666667
3,18.36111111,18.36111111
4,18.41111111,18.41111111
5,18.31111111,18.31111111
6,17.80555556,17.80555556
7,19.86666667,19.86666667
8,22.80555556,22.80555556
9,27.65,27.17777778
10,29.53333333,29.81666667
11,30.82222222,31.77777778
12,31,31.93888889
13,31.87222222,32.58888889
14,33.6,34.61666667
15,33.75555556,34.77222222
16,33.77777778,34.81111111
17,33.48888889,34.66666667
18,31.23333333,32.21666667
19,31.08333333,31.98333333
20,27.58888889,27.76666667
21,25.87777778,25.87777778
22,26.25,26.25
23,25.42222222,25.42222222
0,24.15,24.15
1,23.05555556,23.05555556
2,23.12222222,23.12222222
3,22.61111111,22.61111111
4,21.5,21.5
5,21.73333333,21.73333333
6,19.95,19.95
7,23.61666667,23.61666667
8,25.43888889,25.43888889
9,28.57222222,28.52777778
10,30.57222222,30.74444444
11,31.83333333,32.29444444
12,34.48333333,34.65555556
13,35.44444444,35.76666667
14,35.38888889,35.77777778
15,36.29444444,37.06666667
16,36.56666667,36.97222222
17,35.47777778,35.87222222
18,34.31666667,34.95555556
19,32.40555556,32.75555556
20,29.36666667,29.08888889
21,27.37222222,27.01666667
22,25.35,25.35
23,23.49444444,23.49444444
0,23.71111111,23.71111111
1,23.13333333,23.13333333
2,27.28333333,27.86111111
3,23.54444444,23.54444444
4,22.47777778,22.47777778
5,21.79444444,21.79444444
6,20.97777778,20.97777778
7,22.62222222,22.62222222
8,26.58888889,26.58888889
9,29.06666667,29.77777778
10,31.43333333,32.08888889
11,32.95,33.55555556
12,35.97222222,35.95555556
13,36.28333333,37.13333333
14,36.83888889,37.49444444
15,36.85555556,37.75555556
16,36.38888889,37.73333333
17,36.17222222,37.57222222
18,35.20555556,36.11111111
19,33.68888889,34.92777778
20,31.16666667,32.5
21,29.58333333,30.81666667
22,29.16111111,30.36666667
23,28.64444444,29.87777778
0,28.45555556,29.71666667
1,27.66111111,28.71111111
2,17.18333333,17.18333333
3,27.21666667,28.08333333
4,26.92222222,27.55
5,26.42777778,26.69444444
6,19.83888889,19.83888889
7,18.77222222,18.77222222
8,18.96111111,18.96111111
9,20.99444444,20.99444444
10,22.58888889,22.58888889
11,22.48888889,22.48888889
12,22.24444444,22.24444444
13,22.82222222,22.82222222
14,23.22777778,23.22777778
15,26.06111111,26.06111111
16,26.98333333,27.06111111
17,25.91111111,25.91111111
18,25.78333333,25.78333333
19,22.56666667,22.56666667
20,20.11666667,20.11666667
21,18.72222222,18.72222222
22,17.58888889,17.58888889
23,16.58888889,16.58888889
0,15.46111111,15.46111111
1,14.92777778,14.92777778
2,13.19444444,13.19444444
3,15.32222222,15.32222222
4,14.26111111,14.26111111
5,14.25555556,14.25555556
6,13.70555556,13.70555556
7,14.8,14.8
8,15.08333333,15.08333333
9,17.2,17.2
10,17.77777778,17.77777778
11,19.95,19.95
12,21.18333333,21.18333333
13,23.79444444,23.79444444
14,22.85,22.85
15,23.84444444,23.84444444
16,23.81666667,23.81666667
17,22.86111111,22.86111111
18,22.77777778,22.77777778
19,22.21666667,22.21666667
20,20.07222222,20.07222222
21,17.61111111,17.61111111
22,16.45555556,16.45555556
23,15.13888889,15.13888889
0,14.31111111,14.31111111
1,14.28888889,14.28888889
2,13.05,13.05
3,11.11666667,11.11666667
4,11.60555556,11.60555556
5,12.29444444,12.29444444
6,10.97222222,10.97222222
7,13.76111111,13.76111111
8,18.43333333,18.43333333
9,22.02222222,22.02222222
10,23.72777778,23.72777778
11,24.62222222,24.62222222
12,26.01666667,26.01666667
13,26.33888889,27.08333333
14,26.23333333,26.96666667
15,26.39444444,27.17222222
16,26.27222222,27.17222222
17,26.3,27.08888889
18,26.28888889,27.10555556
19,24.97222222,24.97222222
20,20.30555556,20.30555556
21,17.75555556,17.75555556
22,18.05555556,18.05555556
23,15.91111111,15.91111111
0,13.79444444,13.79444444
1,13.72777778,13.72777778
2,18.16666667,18.16666667
3,12.10555556,12.10555556
4,11.08888889,11.08888889
5,10.78333333,10.78333333
6,11.06666667,11.06666667
7,15.82222222,15.82222222
8,20.65,20.65
9,22.85,22.85
10,26.11666667,26.11666667
11,26.42222222,27.07222222
12,26.76111111,27.77777778
13,26.8,27.84444444
14,27.48333333,28.82777778
15,28.37777778,30.07222222
16,28.3,30.02222222
17,28.18888889,29.85
18,27.56111111,28.95555556
19,26.80555556,27.75
20,24.75555556,24.75555556
21,22.52222222,22.52222222
22,21.87777778,21.87777778
23,21.1,21.1
0,24.07777778,24.07777778
1,22.01666667,22.01666667
2,21.92777778,21.92777778
3,20.97222222,20.97222222
4,20.05555556,20.05555556
5,19.83333333,19.83333333
6,19.88888889,19.88888889
7,22.07222222,22.07222222
8,23.67222222,23.67222222
9,26.09444444,26.09444444
10,28.52222222,28.82222222
11,29.28888889,29.73333333
12,30.24444444,31.11666667
13,31.46111111,32.15555556
14,31.57222222,32.59444444
15,31.60555556,32.73333333
16,31.61666667,32.75555556
17,31.61666667,32.61666667
18,31.09444444,32.2
19,29.43333333,30.04444444
20,27.47777778,27.33333333
21,23.93333333,23.93333333
22,22.77777778,22.77777778
23,23.03888889,23.03888889
0,20.60555556,20.60555556
1,19.07777778,19.07777778
2,18.77777778,18.77777778
3,14.4,14.4
4,12.75555556,12.75555556
5,13.01666667,13.01666667
6,13.74444444,13.74444444
7,17.52777778,17.52777778
8,20.62777778,20.62777778
9,23.77777778,23.77777778
10,27.23888889,27.61666667
11,28.4,29.53888889
12,29.61111111,30.99444444
13,30.68333333,32.08333333
14,31.11111111,32.53333333
15,31.04444444,32.7
16,31.11666667,32.77777778
17,30.95555556,32.75555556
18,30.72777778,32.52222222
19,28.44444444,29.83333333
20,26.67777778,27.2
21,23.86111111,23.86111111
22,23.79444444,23.79444444
23,22.7,22.7
0,21.55,21.55
1,20.38888889,20.38888889
2,21.69444444,21.69444444
3,18.26111111,18.26111111
4,18.21666667,18.21666667
5,17.69444444,17.69444444
6,17.01111111,17.01111111
7,17.66666667,17.66666667
8,20.9,20.9
9,22.68888889,22.68888889
10,24.93333333,24.93333333
11,27.17222222,27.07777778
12,29.03888889,29.84444444
13,29.10555556,29.92777778
14,29.65,30.93333333
15,30.56111111,32.12777778
16,30.52222222,32.08333333
17,30.65,31.98888889
18,29.53333333,31.01666667
19,27.90555556,28.76666667
20,26.10555556,26.10555556
21,23.63333333,23.63333333
22,22.47777778,22.47777778
23,22.4,22.4
0,22.82777778,22.82777778
1,22.29444444,22.29444444
2,21.45555556,21.45555556
3,20.74444444,20.74444444
4,17.59444444,17.59444444
5,17.1,17.1
6,17.06666667,17.06666667
7,19.68333333,19.68333333
8,22.42777778,22.42777778
9,25.93333333,25.93333333
10,27.84444444,27.75555556
11,29.33888889,29.93888889
12,30.06111111,31.13333333
13,31.35,32.75555556
14,31.51111111,32.86111111
15,32.61111111,33.83888889
16,33.48888889,34.90555556
17,32.72777778,33.93333333
18,32.56666667,33.79444444
19,31.09444444,32.12777778
20,27.52222222,27.44444444
21,26.75,26.94444444
22,25.35,25.35
23,25.03888889,25.03888889
0,24.61111111,24.61111111
1,22.55,22.55
2,16.31666667,16.31666667
3,21.85555556,21.85555556
4,19.75,19.75
5,18.29444444,18.29444444
6,17.11111111,17.11111111
7,18.76111111,18.76111111
8,22.63333333,22.63333333
9,25.86111111,25.86111111
10,27.65,27.47777778
11,28.34444444,28.59444444
12,29.85,30.71666667
13,28.97222222,29.72222222
14,29.78888889,30.72222222
15,29.77222222,30.67222222
16,28.86111111,29.62777778
17,28.21111111,28.79444444
18,26.81666667,26.94444444
19,24.71666667,24.71666667
20,23.85,23.85
21,22.05555556,22.05555556
22,19.86111111,19.86111111
23,18.92222222,18.92222222
0,17.59444444,17.59444444
1,15.51111111,15.51111111
2,13.3,13.3
3,16.01666667,16.01666667
4,15.99444444,15.99444444
5,15.46666667,15.46666667
6,14.90555556,14.90555556
7,15.95555556,15.95555556
8,16.10555556,16.10555556
9,16.18333333,16.18333333
10,17.71666667,17.71666667
11,17.12222222,17.12222222
12,17.29444444,17.29444444
13,17.91666667,17.91666667
14,18.91666667,18.91666667
15,20.09444444,20.09444444
16,21.18333333,21.18333333
17,22.03333333,22.03333333
18,21.18333333,21.18333333
19,20.06666667,20.06666667
20,17.45555556,17.45555556
21,16.13888889,16.13888889
22,15.58333333,15.58333333
23,14.59444444,14.59444444
0,13.36666667,13.36666667
1,12.78888889,12.78888889
2,14.02777778,14.02777778
3,11.62777778,11.62777778
4,11.60555556,11.60555556
5,11.83888889,11.83888889
6,12.09444444,12.09444444
7,13.66666667,13.66666667
8,15.85,15.85
9,19.84444444,19.84444444
10,21.06666667,21.06666667
11,22.15,22.15
12,22.73333333,22.73333333
13,22.82777778,22.82777778
14,22.87777778,22.87777778
15,23.81666667,23.81666667
16,23.91111111,23.91111111
17,22.86111111,22.86111111
18,22.75555556,22.75555556
19,20.13888889,20.13888889
20,18.86111111,18.86111111
21,17.2,17.2
22,16.55555556,16.55555556
23,15.47777778,15.47777778
0,14.28333333,14.28333333
1,13.75,13.75
2,13.81666667,13.81666667
3,13.2,13.2
4,12.64444444,12.64444444
5,12.03888889,12.03888889
6,12.16111111,12.16111111
7,14.82777778,14.82777778
8,17.50555556,17.50555556
9,21,21
10,22.71111111,22.71111111
11,23.83888889,23.83888889
12,25,25
13,26.01666667,26.01666667
14,26.06111111,26.06111111
15,26.63888889,27.2
16,26.61666667,27.15
17,26.55,27.08333333
18,26.08333333,26.08333333
19,23.88333333,23.88333333
20,21.02777778,21.02777778
21,18.77222222,18.77222222
22,17.58888889,17.58888889
23,16.48333333,16.48333333
0,14.95555556,14.95555556
1,14.37777778,14.37777778
2,15.23333333,15.23333333
3,13.26666667,13.26666667
4,13.21666667,13.21666667
5,12.77222222,12.77222222
6,12.12777778,12.12777778
7,14.82222222,14.82222222
8,18.51111111,18.51111111
9,22.62222222,22.62222222
10,23.89444444,23.89444444
11,25.01111111,25.01111111
12,26.71111111,27.17222222
13,26.75,27.24444444
14,26.78333333,27.34444444
15,26.88333333,27.8
16,26.98888889,27.77777778
17,27.04444444,27.87777778
18,27.04444444,27.72777778
19,24.97222222,24.97222222
20,22.25,22.25
21,20.83333333,20.83333333
22,19.7,19.7
23,18.86666667,18.86666667
0,18.03333333,18.03333333
1,16.99444444,16.99444444
2,18.97222222,18.97222222
3,14.81666667,14.81666667
4,14.28333333,14.28333333
5,15.07777778,15.07777778
6,14.77222222,14.77222222
7,16.97777778,16.97777778
8,19.6,19.6
9,21.09444444,21.09444444
10,23.96111111,23.96111111
